year,player_id,nick,nationality,team_ids,teams,maps,rounds,kd_diff,kd,rating,rating_version,ranking_filter,date_range
2015,2757,GuardiaN,Slovakia,4608,Natus Vincere,94,2487,+430,1.27,1.18,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,3741,NiKo,Bosnia and Herzegovina,4494,MOUZ,65,1721,+171,1.14,1.15,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7592,device,Denmark,6548|5996,?,120,3150,+380,1.18,1.14,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,798,oskar,Czech Republic,5310,HellRaisers,62,1648,+176,1.16,1.14,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7998,s1mple,Ukraine,5310,HellRaisers,35,904,+99,1.16,1.13,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7167,kennyS,France,5991,Envy,95,2504,+336,1.22,1.13,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,885,olofmeister,Sweden,4991,fnatic,115,2929,+306,1.15,1.11,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,29,f0rest,Sweden,4411,Ninjas in Pyjamas,71,1826,+145,1.12,1.11,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8183,rain,Norway,5995|6134,G2|Kinguin,74,1987,+116,1.08,1.11,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8095,aizy,Denmark,5995|5422,G2|Dignitas,78,2016,+153,1.11,1.10,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7528,KRIMZ,Sweden,4991,fnatic,112,2883,+334,1.19,1.10,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7429,Happy,France,5991,Envy,98,2496,+259,1.16,1.10,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,973,SZPERO,Poland,6372,CSGL,51,1349,+94,1.10,1.10,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7403,WorldEdit,Russia,5988,FlipSid3,50,1367,+130,1.14,1.09,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,9216,coldzera,Brazil,6290,Luminosity,72,1884,+149,1.11,1.08,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7594,flamie,Russia,4608,Natus Vincere,94,2516,+221,1.13,1.08,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7687,nitr0,United States,5973,Liquid,78,2100,+114,1.08,1.08,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,9078,k0nfig,Denmark,5422,Dignitas,32,881,+47,1.08,1.07,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,3055,flusha,Sweden,4991,fnatic,117,3009,+211,1.11,1.07,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7440,Skadoodle,United States,5752,Cloud9,37,967,+84,1.14,1.07,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,334,AdreN,Kazakhstan,5310|4742,HellRaisers|Nostalgie,24,622,+39,1.09,1.07,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8346,jdm64,United States,5974,CLG,53,1374,+87,1.10,1.06,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,39,GeT_RiGhT,Sweden,4411,Ninjas in Pyjamas,75,1963,+132,1.10,1.06,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8412,dream3r,Bulgaria,6226,E-frag.net,53,1356,+77,1.08,1.05,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7398,dupreeh,Denmark,6548|5996,?,120,3150,+189,1.09,1.05,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,2553,Snax,Poland,5378,Virtus.pro,96,2560,+103,1.06,1.05,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,4954,Xyp9x,Denmark,6548|5996,?,120,3150,+203,1.10,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7168,NBK-,France,5991,Envy,101,2658,+107,1.06,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7356,MICHU,Poland,6372|5137,CSGL|Poland,50,1313,+27,1.03,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,2730,chrisJ,Netherlands,4494,MOUZ,65,1721,+32,1.03,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,1225,shox,France,5284,Titan,89,2313,+58,1.04,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8323,mouz,Poland,6372,CSGL,21,562,+20,1.05,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,2131,bondik,Ukraine,5988,FlipSid3,50,1367,+48,1.05,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8248,jkaem,Norway,5995,G2,54,1435,+33,1.03,1.04,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,1146,dennis,Sweden,4991|5995|6134,fnatic|G2|Kinguin,111,2928,+131,1.07,1.03,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7390,ScreaM,Belgium,5284|6134,Titan|Kinguin,84,2203,+80,1.05,1.03,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,2644,Hiko,United States,5973,Liquid,78,2100,+102,1.08,1.03,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,9032,Magisk,Denmark,6137,SK,26,714,+23,1.05,1.03,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,1485,RUBINO,Norway,5422,Dignitas,30,829,+29,1.05,1.02,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,695,allu,Finland,4411,Ninjas in Pyjamas,71,1845,+56,1.05,1.02,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,3347,seized,Russia,4608,Natus Vincere,94,2516,+75,1.04,1.02,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7322,apEX,France,5991,Envy,101,2658,+33,1.02,1.02,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8564,fer,Brazil,6290,Luminosity,72,1884,+19,1.01,1.02,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,2469,cajunb,Denmark,6548|5996,?,123,3225,+132,1.06,1.01,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,2023,FalleN,Brazil,6290,Luminosity,72,1884,+49,1.04,1.01,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,629,fox,Portugal,5995|6134,G2|Kinguin,79,2058,+47,1.03,1.01,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8151,AcilioN,Denmark,6137,SK,26,714,+6,1.01,1.01,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,3849,JW,Sweden,4991,fnatic,115,2963,+38,1.02,1.01,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8394,Kjaerbye,Denmark,5422,Dignitas,83,2216,+68,1.05,1.00,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7154,Pimp,Denmark,5422,Dignitas,56,1489,+29,1.03,1.00,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8520,NAF,Canada,6292,Conquest,24,643,0,1.00,1.00,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8349,shroud,Canada,5752,Cloud9,37,967,+2,1.00,0.99,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,317,pashaBiceps,Poland,5378,Virtus.pro,98,2603,-9,1.00,0.99,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,5386,byali,Poland,5378,Virtus.pro,98,2603,+29,1.02,0.99,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7805,RUSH,United States,6292,Conquest,24,643,-4,0.99,0.99,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,557,fnx,Brazil,6290,Luminosity,20,517,-1,1.00,0.98,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,203,n0thing,United States,5752,Cloud9,37,967,-8,0.99,0.98,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,429,karrigan,Denmark,6548|5996,?,120,3150,-67,0.97,0.98,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,4959,kioShiMa,France,5991,Envy,96,2524,+32,1.02,0.98,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,5287,TENZKI,Denmark,5422,Dignitas,39,1080,+6,1.01,0.98,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7256,nex,Germany,4494,MOUZ,65,1721,-27,0.98,0.98,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8523,tarik,United States,5974,CLG,53,1374,-36,0.96,0.97,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7810,ShahZaM,United States,6292,Conquest,24,643,-14,0.97,0.97,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,338,markeloff,Ukraine,5988,FlipSid3,50,1355,-3,1.00,0.97,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7433,adreN,United States,5973,Liquid,78,2100,-1,1.00,0.97,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7834,v1c7oR,Bulgaria,6226,E-frag.net,53,1356,-55,0.94,0.97,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,884,Xizt,Sweden,4411,Ninjas in Pyjamas,73,1886,-10,0.99,0.97,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7,Friis,Denmark,6137,SK,25,685,-9,0.98,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,165,NEO,Poland,5378,Virtus.pro,98,2603,-45,0.97,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,8738,EliGE,United States,5973,Liquid,76,2049,-88,0.94,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,1045,Maikelele,Sweden,5995|6134,G2|Kinguin,83,2217,-15,0.99,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7169,RpK,France,5284,Titan,84,2179,-103,0.94,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,7964,cadiaN,Denmark,6137,SK,24,635,-27,0.94,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,5388,rallen,Poland,6375,Vexed,31,802,-19,0.97,0.96,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,3669,innocent,Poland,6372,CSGL,51,1349,-53,0.95,0.95,Rating 1.0,Top20,2015-01-01..2015-12-31
2015,3847,znajder,Sweden,5310|5422,HellRaisers|Dignitas,71,1856,-76,0.94,0.95,Rating 1.0,Top20,2015-01-01..2015-12-31
